Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),FIRST_POINT,LAST_POINT,CC2CV_POINT,UNSAFE_POINT,WARNING_POINT,BMS_CONTORL_POINT,SMB_CONTORL_POINT,SIMLATION_POINT,PLUSE_POINT,SDL_POINT,IR_POINT,BURSTMODE_POINT,RESUME_POINT,SET_VALUABLE_POINT,SET_VALUE_POINT,DYNAMIC_CONTROL_ON,CURRENT_FILTER_OFF,POWER_MANAGE_FUNCTION_ON,CURRENT_COARSETUNE_OFF,CURRENT_FINETUNE_OFF,IR_VALUE_NULL,SIMU_CLAMPDIGITVOLT_ON,CURRENT_SOFTWARECLAMP_ON,POWER_SOFTWARECLAMP_ON
3669,09/06/2023 12:38:17.204,119.8723,9.5481,1,1,0,1.527796,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3670,09/06/2023 12:38:17.208,119.8769,9.5527,1,1,0,1.527825,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3671,09/06/2023 12:38:17.213,119.882,9.5578,1,1,0,1.527838,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3672,09/06/2023 12:38:17.218,119.8865,9.5623,1,1,0,1.52784,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3673,09/06/2023 12:38:17.223,119.8916,9.5674,1,1,0,1.527843,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3674,09/06/2023 12:38:17.228,119.8961,9.5719,1,1,0,1.527851,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3675,09/06/2023 12:38:17.233,119.9012,9.577,1,1,0,1.527863,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3676,09/06/2023 12:38:17.237,119.9057,9.5815,1,1,0,1.52788,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3677,09/06/2023 12:38:17.242,119.9109,9.5867,1,1,0,1.527887,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3678,09/06/2023 12:38:17.248,119.9165,9.5923,1,1,0,1.527895,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3679,09/06/2023 12:38:17.253,119.9212,9.597,1,1,0,1.527903,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3680,09/06/2023 12:38:17.258,119.9261,9.6019,1,1,0,1.527927,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3681,09/06/2023 12:38:17.262,119.9308,9.6066,1,1,0,1.527927,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3682,09/06/2023 12:38:17.267,119.9357,9.6115,1,1,0,1.52793,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3683,09/06/2023 12:38:17.272,119.9405,9.6163,1,1,0,1.527936,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3684,09/06/2023 12:38:17.277,119.9458,9.6216,1,1,0,1.527935,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3685,09/06/2023 12:38:17.282,119.9501,9.6259,1,1,0,1.527927,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3686,09/06/2023 12:38:17.287,119.9554,9.6312,1,1,0,1.527925,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3687,09/06/2023 12:38:17.292,119.9601,9.6359,1,1,0,1.52793,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3688,09/06/2023 12:38:17.297,119.9651,9.6409,1,1,0,1.52793,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3689,09/06/2023 12:38:17.303,119.9716,9.6474,1,1,0,1.52793,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3690,09/06/2023 12:38:17.308,119.9761,9.6519,1,1,0,1.527923,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3691,09/06/2023 12:38:17.313,119.9813,9.6571,1,1,0,1.52792,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3692,09/06/2023 12:38:17.318,119.9866,9.6624,1,1,0,1.527921,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3693,09/06/2023 12:38:17.323,119.9913,9.6671,1,1,0,1.527925,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3694,09/06/2023 12:38:17.328,119.9962,9.672,1,1,0,1.527929,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3695,09/06/2023 12:38:17.332,120.0009,9.6767,1,1,0,1.527931,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3696,09/06/2023 12:38:17.337,120.0058,9.6816,1,1,0,1.527935,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3697,09/06/2023 12:38:17.342,120.0105,9.6863,1,1,0,1.527939,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3698,09/06/2023 12:38:17.347,120.0154,9.6912,1,1,0,1.527931,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3699,09/06/2023 12:38:17.353,120.0219,9.6977,1,1,0,1.527946,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3700,09/06/2023 12:38:17.358,120.0266,9.7024,1,1,0,1.527955,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3701,09/06/2023 12:38:17.363,120.0316,9.7074,1,1,0,1.527972,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3702,09/06/2023 12:38:17.368,120.0362,9.712,1,1,0,1.527967,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3703,09/06/2023 12:38:17.373,120.0412,9.717,1,1,0,1.527976,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3704,09/06/2023 12:38:17.377,120.0458,9.7216,1,1,0,1.527977,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3705,09/06/2023 12:38:17.382,120.0508,9.7266,1,1,0,1.527991,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3706,09/06/2023 12:38:17.387,120.0554,9.7312,1,1,0,1.527987,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3707,09/06/2023 12:38:17.392,120.0602,9.736,1,1,0,1.528016,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3708,09/06/2023 12:38:17.396,120.065,9.7408,1,1,0,1.528025,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3709,09/06/2023 12:38:17.401,120.0698,9.7456,1,1,0,1.528025,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3710,09/06/2023 12:38:17.407,120.0753,9.7511,1,1,0,1.52803,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3711,09/06/2023 12:38:17.412,120.0804,9.7562,1,1,0,1.528035,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3712,09/06/2023 12:38:17.416,120.0849,9.7607,1,1,0,1.528043,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3713,09/06/2023 12:38:17.421,120.09,9.7658,1,1,0,1.528045,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3714,09/06/2023 12:38:17.426,120.0946,9.7704,1,1,0,1.528077,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3715,09/06/2023 12:38:17.431,120.0995,9.7753,1,1,0,1.528075,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3716,09/06/2023 12:38:17.436,120.1043,9.7801,1,1,0,1.528079,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3717,09/06/2023 12:38:17.440,120.109,9.7848,1,1,0,1.528082,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3718,09/06/2023 12:38:17.445,120.1137,9.7895,1,1,0,1.528084,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3719,09/06/2023 12:38:17.450,120.1187,9.7945,1,1,0,1.528093,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3720,09/06/2023 12:38:17.457,120.1252,9.801,1,1,0,1.528091,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3721,09/06/2023 12:38:17.461,120.1298,9.8056,1,1,0,1.528089,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3722,09/06/2023 12:38:17.466,120.1346,9.8104,1,1,0,1.528082,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3723,09/06/2023 12:38:17.471,120.1395,9.8153,1,1,0,1.528079,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3724,09/06/2023 12:38:17.476,120.1442,9.82,1,1,0,1.52808,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3725,09/06/2023 12:38:17.480,120.1489,9.8247,1,1,0,1.528089,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3726,09/06/2023 12:38:17.485,120.1539,9.8297,1,1,0,1.528096,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3727,09/06/2023 12:38:17.490,120.1585,9.8343,1,1,0,1.528106,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3728,09/06/2023 12:38:17.495,120.1636,9.8394,1,1,0,1.528112,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3729,09/06/2023 12:38:17.500,120.1682,9.844,1,1,0,1.528109,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3730,09/06/2023 12:38:17.505,120.1733,9.8491,1,1,0,1.528123,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3731,09/06/2023 12:38:17.511,120.1794,9.8552,1,1,0,1.528143,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3732,09/06/2023 12:38:17.516,120.1841,9.8599,1,1,0,1.528142,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3733,09/06/2023 12:38:17.521,120.1892,9.865,1,1,0,1.528141,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3734,09/06/2023 12:38:17.525,120.1937,9.8695,1,1,0,1.528148,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3735,09/06/2023 12:38:17.530,120.1988,9.8746,1,1,0,1.528152,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3736,09/06/2023 12:38:17.535,120.2034,9.8792,1,1,0,1.528151,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3737,09/06/2023 12:38:17.540,120.2082,9.884,1,1,0,1.528154,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3738,09/06/2023 12:38:17.545,120.2131,9.8889,1,1,0,1.528149,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3739,09/06/2023 12:38:17.549,120.2178,9.8936,1,1,0,1.528142,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3740,09/06/2023 12:38:17.554,120.2225,9.8983,1,1,0,1.528151,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3741,09/06/2023 12:38:17.560,120.2289,9.9047,1,1,0,1.52815,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3742,09/06/2023 12:38:17.565,120.234,9.9098,1,1,0,1.528156,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3743,09/06/2023 12:38:17.570,120.2386,9.9144,1,1,0,1.528173,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3744,09/06/2023 12:38:17.575,120.2434,9.9192,1,1,0,1.528187,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3745,09/06/2023 12:38:17.580,120.2483,9.9241,1,1,0,1.528173,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3746,09/06/2023 12:38:17.584,120.253,9.9288,1,1,0,1.528179,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3747,09/06/2023 12:38:17.589,120.2577,9.9335,1,1,0,1.528171,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3748,09/06/2023 12:38:17.594,120.2627,9.9385,1,1,0,1.528175,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3749,09/06/2023 12:38:17.599,120.2673,9.9431,1,1,0,1.528186,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3750,09/06/2023 12:38:17.604,120.2724,9.9482,1,1,0,1.528181,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3751,09/06/2023 12:38:17.608,120.277,9.9528,1,1,0,1.528183,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3752,09/06/2023 12:38:17.614,120.2827,9.9585,1,1,0,1.528185,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3753,09/06/2023 12:38:17.619,120.2873,9.9631,1,1,0,1.528185,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3754,09/06/2023 12:38:17.624,120.2923,9.9681,1,1,0,1.52818,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3755,09/06/2023 12:38:17.630,120.2985,9.9743,1,1,0,1.528187,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3756,09/06/2023 12:38:17.635,120.3034,9.9792,1,1,0,1.528192,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3757,09/06/2023 12:38:17.640,120.3084,9.9842,1,1,0,1.528199,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3758,09/06/2023 12:38:17.644,120.313,9.9888,1,1,0,1.528192,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3759,09/06/2023 12:38:17.649,120.318,9.9938,1,1,0,1.528201,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3760,09/06/2023 12:38:17.654,120.3226,9.9984,1,1,0,1.528203,0,0.008868974,0.004983128,0.01608677,0.01096943,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3761,09/06/2023 12:38:17.657,120.3255,10.0013,1,1,0,1.528196,0,0.008868974,0.004983128,0.01608677,0.01096943,,0.000923915125895292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3762,09/06/2023 12:38:18.721,121.3897,1.0057,1,2,1.000012,1.661054,1.661073932648,0.009146063,0.004983128,0.0165331,0.01096943,,0.0972647964954376,,0.00282366899773479,354.220397949219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3763,09/06/2023 12:38:19.723,122.3917,2.0077,1,2,1.000256,1.757684,1.758133967104,0.00942518,0.004983128,0.01701033,0.01096943,,0.0953744128346443,,0.00301366997882724,353.047485351563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,09/06/2023 12:38:20.724,123.3925,3.0085,1,2,1.000293,1.851822,1.852364583846,0.009701367,0.004983128,0.01750883,0.01096943,,0.0932279527187347,,0.00288887205533683,326.603790283203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,09/06/2023 12:38:21.726,124.3941,4.0101,1,2,1.000296,1.943943,1.944518407128,0.00997975,0.004983128,0.01803712,0.01096943,,0.0913650766015053,,0.00285879499278963,347.997314453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,09/06/2023 12:38:22.728,125.397,5.013,1,2,1.000253,2.034512,2.035026731536,0.01025983,0.004983128,0.01859425,0.01096943,,0.089524433016777,,0.0034064999781549,304.041412353516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,09/06/2023 12:38:23.730,126.3986,6.0146,1,2,1.000293,2.123211,2.123833100823,0.01053723,0.004983128,0.01917093,0.01096943,,0.0885222107172012,,0.00334178702905774,309.229187011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,09/06/2023 12:38:24.731,127.3996,7.0156,1,2,1.000268,2.210118,2.210710311624,0.01081476,0.004983128,0.01977219,0.01096943,,0.0861519873142242,,0.00302604399621487,303.524993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,09/06/2023 12:38:25.735,128.4035,8.0195,1,2,1.000294,2.296076,2.296751046344,0.01109645,0.004983128,0.02040694,0.01096943,,0.0851921066641808,,0.0034788129851222,305.765106201172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,09/06/2023 12:38:26.738,129.4066,9.0226,1,2,1.000239,2.38066,2.38122897774,0.01137384,0.004983128,0.02105567,0.01096943,,0.0839633867144585,,0.00354209891520441,300.756500244141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,09/06/2023 12:38:27.738,130.4069,10.0229,1,2,1.000257,2.463374,2.464007087118,0.0116503,0.004983128,0.02172525,0.01096943,,0.0823801383376122,,0.00336791691370308,313.193115234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,09/06/2023 12:38:28.741,131.4098,11.0258,1,2,1.00026,2.545224,2.54588575824,0.01192851,0.004983128,0.0224219,0.01096943,,0.0810949131846428,,0.0035323309712112,284.557586669922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,09/06/2023 12:38:29.742,132.4101,12.0261,1,2,1.000282,2.625362,2.626102352084,0.01220861,0.004983128,0.02314604,0.01096943,,0.0793919935822487,,0.00337757798843086,302.639709472656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,09/06/2023 12:38:30.745,133.4131,13.0291,1,2,1.000241,2.704816,2.705467860656,0.01248689,0.004983128,0.02388772,0.01096943,,0.0786944404244423,,0.00354573898948729,269.969696044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,09/06/2023 12:38:31.749,134.4178,14.0338,1,2,1.000254,2.783238,2.783944942452,0.01276421,0.004983128,0.02464865,0.01096943,,0.0774476602673531,,0.00357541791163385,273.877685546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,09/06/2023 12:38:32.753,135.4211,15.0371,1,2,1.000284,2.860301,2.861113325484,0.01304429,0.004983128,0.02543892,0.01096943,,0.0765634998679161,,0.00387452193535864,267.840515136719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,09/06/2023 12:38:33.755,136.4235,16.0395,1,2,1.000302,2.936325,2.93721177015,0.01332275,0.004983128,0.02624603,0.01096943,,0.0757812112569809,,0.00405036099255085,260.159088134766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,09/06/2023 12:38:34.758,137.4268,17.0428,1,2,0.9943461,3.000484,2.9835195635124,0.01360183,0.004983128,0.02707577,0.01096943,,0.072442926466465,,0.0034906379878521,274.062713623047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
